bioclim_01,bioclim_02,bioclim_03,bioclim_04,bioclim_05,bioclim_06,bioclim_07,bioclim_08,bioclim_09,bioclim_10,bioclim_11,bioclim_12,bioclim_13,bioclim_14,bioclim_15,bioclim_16,bioclim_17,bioclim_18,bioclim_19,corine_frac_111,corine_frac_112,corine_frac_121,corine_frac_122,corine_frac_123,corine_frac_124,corine_frac_131,corine_frac_132,corine_frac_133,corine_frac_141,corine_frac_142,corine_frac_211,corine_frac_212,corine_frac_213,corine_frac_221,corine_frac_222,corine_frac_223,corine_frac_231,corine_frac_241,corine_frac_242,corine_frac_243,corine_frac_244,corine_frac_311,corine_frac_312,corine_frac_313,corine_frac_321,corine_frac_322,corine_frac_323,corine_frac_324,corine_frac_331,corine_frac_332,corine_frac_333,corine_frac_334,corine_frac_335,corine_frac_411,corine_frac_412,corine_frac_421,corine_frac_422,corine_frac_423,corine_frac_511,corine_frac_512,corine_frac_521,corine_frac_522,corine_frac_523,coords,name
9.600000000000001,7.6000000000000005,34.0,51.01,21.900000000000002,-0.1,22.0,6.6000000000000005,5.800000000000001,16.2,3.1,658.0,63.0,41.0,11.0,182.0,143.0,162.0,163.0,0.0,0.03746146859646659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07913439546406408,0.53808437723649,0.0,0.0,0.0,0.0,0.0,0.34531975870297926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.556953, 51.847241)",UKBMS_loc-0494
9.3,7.300000000000001,33.0,49.84,21.200000000000003,-0.30000000000000004,21.5,15.8,5.7,15.8,3.0,621.0,60.0,40.0,9.0,165.0,138.0,165.0,147.0,0.0,0.0,6.322284183800295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125334712044122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48740330595374987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.59976, 52.800791)",UKBMS_loc-0495
9.9,6.800000000000001,35.0,45.550000000000004,20.8,1.4000000000000001,19.400000000000002,5.2,11.8,15.9,4.3,875.0,93.0,53.0,18.0,271.0,173.0,194.0,247.0,0.0,0.13807315237736828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619268476226317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.940051, 51.258882)",UKBMS_loc-0496
10.4,7.7,37.0,45.87,21.8,1.5,20.3,5.7,14.9,16.400000000000002,4.800000000000001,777.0,86.0,45.0,22.0,254.0,151.0,155.0,225.0,0.08946304252549397,0.661512042349909,0.0004619598150105358,0.0,0.0,0.0,0.0,0.0,0.0,0.24856295530958644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.410984, 50.919475)",UKBMS_loc-0498
9.9,7.5,35.0,48.6,21.5,0.4,21.1,7.2,6.300000000000001,16.2,3.8000000000000003,570.0,55.0,34.0,13.0,162.0,117.0,146.0,138.0,0.0,0.38110624233703877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020860093766388744,0.0,0.5075108660806192,0.0,0.0,0.0,0.0,0.0,0.09052279781595321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.439093, 51.740872)",UKBMS_loc-0499
9.600000000000001,7.0,35.0,46.45,20.900000000000002,0.9,20.0,4.7,11.5,15.9,4.0,814.0,87.0,49.0,17.0,252.0,164.0,181.0,232.0,0.0,0.09225047620785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709056035521613,0.0,0.0,0.0,0.0,0.0,0.5077662626477472,0.0,0.0,0.0,0.0,0.029077657592235188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.765711, 51.116279)",UKBMS_loc-0500
10.100000000000001,7.9,39.0,43.93,21.400000000000002,1.3,20.1,5.7,14.3,15.9,4.800000000000001,796.0,91.0,43.0,24.0,265.0,150.0,152.0,239.0,0.0,0.5594005656435707,0.22195130051575146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145943382704372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040537955702407355,"(-1.739184, 50.740818)",UKBMS_loc-0501
9.600000000000001,7.5,34.0,49.7,21.6,0.0,21.6,6.9,5.9,16.1,3.4000000000000004,624.0,58.0,38.0,10.0,168.0,132.0,163.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037708588286895937,0.6908627429246409,0.0,0.0,0.0,0.0,0.0,0.11251265471933428,0.0,0.0,0.0,0.0,0.19285374352733528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.782363, 52.101544)",UKBMS_loc-0502
10.100000000000001,8.1,36.0,49.08,22.5,0.5,22.0,7.300000000000001,6.300000000000001,16.6,4.1000000000000005,664.0,65.0,41.0,13.0,194.0,141.0,155.0,168.0,0.0,0.06613909678228568,0.10573073503395142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09641219941716801,0.0,0.0,0.0,0.0,0.0,0.030017064173227172,0.0,0.0,0.0,0.0,0.7017009045933678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.300476, 51.331258)",UKBMS_loc-0503
10.200000000000001,7.9,37.0,47.42,21.8,1.0,20.8,7.7,14.8,16.3,4.3,718.0,82.0,45.0,24.0,236.0,139.0,143.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48014893041667506,0.0,0.0,0.0,0.0,0.0,0.36349515471852617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563559148647988,0.0,0.0,0.0,"(0.179052, 50.846663)",UKBMS_loc-0504
9.4,7.5,37.0,45.980000000000004,20.700000000000003,0.5,20.200000000000003,4.7,5.800000000000001,15.5,3.8000000000000003,671.0,65.0,47.0,10.0,185.0,145.0,174.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6148693844815999,0.0,0.0,0.0,0.0,0.0,0.15378718061038402,0.0,0.0,0.0,0.0,0.08618011514079336,0.0,0.0,0.0,0.09943859439322313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04572472537399963,0.0,0.0,0.0,"(-1.713634, 52.583962)",UKBMS_loc-0505
9.8,7.300000000000001,34.0,48.85,21.400000000000002,0.4,21.0,10.5,6.0,16.1,3.7,588.0,59.0,35.0,14.0,172.0,121.0,146.0,142.0,0.0,0.5274188166850012,0.0004613489686290325,0.0,0.0,0.0,0.0,0.0,0.0,0.11356325309088561,0.19484859596681134,0.02285831034211992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084967494655287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.631215, 51.556857)",UKBMS_loc-0506
9.8,7.800000000000001,34.0,51.9,22.400000000000002,-0.2,22.6,6.800000000000001,6.1000000000000005,16.6,3.2,670.0,66.0,40.0,13.0,191.0,143.0,160.0,168.0,0.0,0.23548314995940817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00728315562664021,0.0,0.0,0.0,0.0,0.7572336944139516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.623758, 51.560306)",UKBMS_loc-0508
8.8,7.2,35.0,47.230000000000004,20.1,0.0,20.1,3.9000000000000004,13.5,15.0,3.0,882.0,92.0,63.0,12.0,260.0,195.0,206.0,244.0,0.0,0.22178981265145187,0.0,0.0,0.0,0.0,0.25902661554554496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22183702525361318,0.0,0.0,0.26909328920861947,0.0,0.0,0.0,0.028253257340770565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.575846, 53.095949)",UKBMS_loc-0510
8.700000000000001,6.9,35.0,46.160000000000004,19.3,-0.2,19.5,6.1000000000000005,10.8,14.600000000000001,2.8000000000000003,1106.0,122.0,65.0,22.0,355.0,206.0,251.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05795958850294851,0.0,0.0,0.0,0.0,0.0,0.0,0.08836642318750486,0.0,0.0,0.0,0.0,0.020570670474266323,0.0,0.3885947928268621,0.00035466905828822055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4441538559501299,0.0,0.0,0.0,0.0,0.0,"(-2.851868, 54.181261)",UKBMS_loc-0511
9.5,7.6000000000000005,35.0,48.38,21.400000000000002,0.0,21.400000000000002,4.3,14.4,15.8,3.5,879.0,99.0,53.0,21.0,288.0,170.0,174.0,258.0,0.0,0.027858274293497277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057468366813278,0.0,0.0,0.0,0.0,0.0,0.21630766182182573,0.0,0.0,0.0,0.0,0.06093814080013243,0.1891490864032167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.98347, 50.952507)",UKBMS_loc-0512
9.200000000000001,7.6000000000000005,37.0,46.13,20.700000000000003,0.2,20.5,4.5,13.700000000000001,15.3,3.6,825.0,94.0,49.0,20.0,267.0,164.0,168.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658360667339137,0.0,0.0,0.0,0.0,0.0,0.2939008015563099,0.0,0.0,0.0,0.0,0.1402631317097764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.994252, 50.974913)",UKBMS_loc-0513
10.100000000000001,7.5,37.0,44.22,21.200000000000003,1.4000000000000001,19.8,5.7,14.3,15.9,4.800000000000001,790.0,91.0,46.0,23.0,261.0,152.0,155.0,240.0,0.0,0.3700409971052724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070888837645452,0.0,0.0,0.0,0.0,0.0,0.4090375713470976,0.0,0.0,0.0,0.0,0.0,0.0,0.00035593264517194353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14967666125700607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.107532, 50.687103)",UKBMS_loc-0514
9.4,8.1,36.0,49.0,21.8,-0.1,21.900000000000002,6.6000000000000005,5.7,15.9,3.4000000000000004,706.0,69.0,45.0,13.0,205.0,154.0,164.0,180.0,0.0,0.2296267714883665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21354480437250178,0.19000788485163111,0.0,0.0,0.0,0.0,0.0,0.22898356348592983,0.0,0.0,0.0,0.0,0.13783697580157084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.289138, 51.250159)",UKBMS_loc-0517
9.5,7.300000000000001,36.0,46.07,20.900000000000002,0.8,20.1,4.9,11.100000000000001,15.700000000000001,4.0,795.0,89.0,49.0,19.0,253.0,160.0,167.0,235.0,0.0,0.07686609359722284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693592187429933,0.0,0.0,0.0,0.0,0.22954171897284412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.363935, 50.893414)",UKBMS_loc-0520
9.700000000000001,7.4,34.0,49.0,21.5,0.30000000000000004,21.200000000000003,4.4,6.1000000000000005,16.2,3.6,692.0,67.0,49.0,9.0,191.0,154.0,176.0,178.0,0.0,0.021528774194902255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055563089707706965,0.0,0.0,0.0,0.0,0.0,0.0,0.6915487360548964,0.0,0.05606528393844089,0.0,0.0,0.1458927358240628,0.0,0.0,0.02940138027999067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.338713, 52.978008)",UKBMS_loc-0521
9.700000000000001,7.5,35.0,48.24,21.400000000000002,0.1,21.3,4.5,6.1000000000000005,15.8,3.5,704.0,73.0,45.0,15.0,210.0,149.0,162.0,186.0,0.0,0.0012995271968039338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37389647023914074,0.0,0.0,0.0,0.0,0.0,0.4878590961514441,0.0,0.0,0.0,0.0,0.13694490641261123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.087273, 51.465917)",UKBMS_loc-0522
9.600000000000001,8.0,37.0,48.9,21.8,0.30000000000000004,21.5,6.9,5.6000000000000005,16.0,3.6,716.0,71.0,47.0,14.0,212.0,157.0,163.0,187.0,0.0,0.0883656962342454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019709319828502395,0.28049674300007676,0.0,0.0,0.0,0.0,0.0,0.4706412875252054,0.0,0.0,0.0,0.0,0.1407869534119701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.015901, 51.272825)",UKBMS_loc-0523
9.5,7.7,35.0,49.410000000000004,21.5,-0.30000000000000004,21.8,4.1000000000000005,14.600000000000001,15.9,3.2,858.0,96.0,52.0,21.0,279.0,167.0,172.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020718945837007306,0.056324646167488925,0.0,0.0,0.0,0.0,0.0,0.18088628295139092,0.0,0.0,0.10131116850943436,0.0,0.0012114056880643549,0.0,0.5519390031660684,0.0,0.08760854768054581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.824407, 51.049933)",UKBMS_loc-0524
9.8,7.4,34.0,49.4,21.6,0.30000000000000004,21.3,16.2,6.2,16.2,3.6,610.0,58.0,41.0,9.0,163.0,134.0,163.0,147.0,0.0,0.06900799193429077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9309920080657091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.937548, 52.939142)",UKBMS_loc-0527
9.1,7.2,38.0,43.04,19.6,0.7000000000000001,18.900000000000002,12.700000000000001,5.7,14.700000000000001,3.8000000000000003,646.0,66.0,43.0,13.0,180.0,136.0,167.0,157.0,0.0,0.0,0.052020300565190844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453008685730523,0.0,0.0,0.0,0.0,0.0,0.42608348014987213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07659535071188468,0.0,0.0,0.0,"(-1.250385, 54.622322)",UKBMS_loc-0528
10.5,7.7,37.0,46.47,21.900000000000002,1.4000000000000001,20.5,5.7,15.100000000000001,16.6,4.800000000000001,785.0,87.0,46.0,22.0,257.0,152.0,156.0,228.0,0.0,0.19567671021144867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11276676893709521,0.0,0.0,0.0,0.0,0.0,0.24947346072984633,0.0,0.0,0.0,0.0,0.0,0.0,0.33803501744484254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040480426767672,0.0,0.0,0.0,0.0,"(-1.283372, 50.891784)",UKBMS_loc-0529
9.4,7.2,34.0,48.61,20.900000000000002,0.30000000000000004,20.6,6.9,11.200000000000001,15.8,3.4000000000000004,692.0,73.0,44.0,17.0,213.0,147.0,155.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6012656981188392,0.0,0.0,0.0,0.0,0.0,0.3175918427232271,0.0,0.0,0.0,0.0,0.08114245915793365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.714984, 51.267145)",UKBMS_loc-0530
7.9,6.6000000000000005,34.0,46.800000000000004,18.6,-0.8,19.400000000000002,2.9000000000000004,12.700000000000001,14.0,2.1,1011.0,114.0,64.0,18.0,322.0,204.0,212.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43000885807997835,0.0,0.0,0.0,0.0,0.0,0.3867637790051589,0.0,0.0,0.0,0.0,0.0,0.15178558470584322,0.0,0.0,0.0,0.0,0.03144177820901957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.979825, 52.445398)",UKBMS_loc-0531
9.3,7.1000000000000005,33.0,48.93,20.6,-0.5,21.1,6.7,5.6000000000000005,15.5,3.1,576.0,56.0,33.0,12.0,161.0,120.0,152.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715508128513904,0.0,0.0,0.0,0.0,0.0,0.0284491871486095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.827176, 52.154862)",UKBMS_loc-0532
10.0,7.5,38.0,43.82,21.0,1.4000000000000001,19.6,5.7,14.100000000000001,15.700000000000001,4.800000000000001,810.0,94.0,46.0,23.0,270.0,153.0,155.0,248.0,0.0,0.0797137439693235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022405483949608722,0.0,0.0,0.0,0.0,0.0,0.6294918255361973,0.0,0.0,0.0,0.0,0.05278680196659011,0.0,0.0,0.21560214457828036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.064989, 50.633178)",UKBMS_loc-0533
9.5,7.5,35.0,48.18,20.900000000000002,-0.1,21.0,15.700000000000001,6.0,15.700000000000001,3.4000000000000004,545.0,52.0,33.0,12.0,151.0,111.0,151.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8614933871733489,0.013331027230712536,0.0,0.0,0.0,0.0,0.0,0.12517558559593855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.363682, 52.237004)",UKBMS_loc-0534
9.3,7.5,36.0,46.95,20.6,-0.2,20.8,4.3,5.7,15.3,3.3000000000000003,686.0,72.0,42.0,16.0,208.0,140.0,162.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854583757134335,0.0,0.0,0.0,0.0,0.0,0.5145416242865665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.532777, 51.540469)",UKBMS_loc-0537
8.8,7.300000000000001,36.0,46.08,20.0,0.0,20.0,4.1000000000000005,5.1000000000000005,14.9,3.2,780.0,83.0,53.0,13.0,233.0,169.0,183.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42035642263934375,0.0,0.0,0.0,0.0,0.0,0.24384408015985806,0.0,0.0,0.0,0.0,0.3357994972007982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.139091, 51.775088)",UKBMS_loc-0538
9.700000000000001,7.5,36.0,46.99,21.0,0.30000000000000004,20.700000000000003,4.6000000000000005,6.1000000000000005,15.700000000000001,3.7,732.0,78.0,48.0,17.0,226.0,155.0,162.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10758600398998401,0.0,0.0,0.0,0.0,0.0,0.3426346948491967,0.0,0.0,0.0,0.0,0.5497793011608193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.190097, 51.349778)",UKBMS_loc-0539
10.5,7.7,37.0,46.95,22.0,1.3,20.700000000000003,5.6000000000000005,15.100000000000001,16.7,4.7,802.0,90.0,47.0,23.0,265.0,153.0,157.0,235.0,0.0,0.7617933511957526,0.18658611726629903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026072983983386245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025547547554562046,"(-1.184642, 50.846173)",UKBMS_loc-0540
9.4,7.300000000000001,36.0,47.13,20.8,0.6000000000000001,20.200000000000003,4.5,5.7,15.600000000000001,3.6,751.0,74.0,54.0,9.0,212.0,171.0,184.0,197.0,0.0,0.41335390611283607,0.05297820244943668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4871997452391835,0.0,0.0,0.0,0.0,0.0,0.046468146198543676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.410233, 53.194124)",UKBMS_loc-0541
9.600000000000001,7.2,36.0,44.97,20.5,0.8,19.700000000000003,4.9,6.2,15.5,4.0,641.0,62.0,41.0,11.0,175.0,134.0,166.0,158.0,0.0,0.1176636258120219,0.11018436419942973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389691683706311,0.0,0.0,0.0,0.0,0.0,0.0031998769526655514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22998296466525175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.258236, 52.332305)",UKBMS_loc-0544
8.5,6.6000000000000005,35.0,44.18,18.6,-0.2,18.8,6.2,4.9,14.3,3.1,877.0,99.0,56.0,18.0,276.0,179.0,201.0,226.0,0.0,0.001596707842794326,0.1616732918290337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742953628783813,0.0,0.0,0.0,0.0,0.062434637449790636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-3.191281, 53.189624)",UKBMS_loc-0545
9.4,7.5,36.0,46.03,20.900000000000002,0.6000000000000001,20.3,4.7,11.100000000000001,15.5,3.8000000000000003,802.0,90.0,50.0,20.0,257.0,163.0,166.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848707999350907,0.0,0.0,0.0,0.0,0.0,0.16205881902961833,0.0,0.0,0.0,0.0,0.05307038103529097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.179307, 50.947798)",UKBMS_loc-0546
10.200000000000001,6.4,32.0,47.63,20.8,1.0,19.8,7.9,6.300000000000001,16.2,4.2,612.0,64.0,39.0,14.0,178.0,125.0,160.0,148.0,0.0,0.023302350145439736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39876732229750433,0.0,0.0,0.0,0.0,0.0,0.06907200902432542,0.0,0.0,0.0,0.0,0.2038524526951836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3050058658375469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1.461791, 52.605632)",UKBMS_loc-0547
9.4,7.6000000000000005,36.0,46.97,20.900000000000002,0.1,20.8,4.5,5.800000000000001,15.5,3.5,616.0,60.0,38.0,12.0,168.0,128.0,161.0,150.0,0.0,0.004037146599692247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347531724538411,0.0,0.0,0.0,0.0,0.0,0.37993456086225574,0.0,0.0,0.0,0.0,0.08127512008421087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.452119, 52.250406)",UKBMS_loc-0548
7.7,7.2,37.0,43.7,18.3,-0.7000000000000001,19.0,3.2,4.2,13.4,2.3000000000000003,774.0,79.0,53.0,14.0,219.0,166.0,194.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14829053583626703,0.0,0.0,0.0,0.0,0.0,0.6120503225001316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396591416636013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.776152, 54.76822)",UKBMS_loc-0550
